created_at,text_stopremoved,sentiment_pred,text_stemmed,topic
2025-10-23,bakal dipenjara mah post meme bahlil,Negatif,bakal penjara mah post meme bahlil,1.0
2025-10-23,salah bahlil bahlil suci bahlil gapernah salah hasil bahlil ngatain takut laporin,Negatif,salah bahlil bahlil suci bahlil gapernah salah hasil bahlil ngatain takut laporin,0.0
2025-10-23,kata gw mending mula hapus doksli bahlil ai bertitit dc wok,Negatif,kata gw mending mula hapus doksli bahlil ai titit dc wok,1.0
2025-10-23,tebas emang cocok suruh duel bahlil,Positif,tebas emang cocok suruh duel bahlil,0.0
2025-10-23,beratan dosanya bahlil,Negatif,rat dosa bahlil,0.0
2025-10-23,kelompok relawan pilar merupakan organisasi pendukung pasangan prabowogibran aktif berbagai daerah indonesia terutama kampanye pemilu tokoh kunci meliputi kanisius ketua umum bahlil lahadalia ketua dewan pembina anggota utamanya,Netral,kelompok rawan pilar rupa organisasi dukung pasang prabowogibran aktif bagai daerah indonesia utama kampanye milu tokoh kunci liput kanisius ketua umum bahlil lahadalia ketua dewan bina anggota utama,0.0
2025-10-23,sawan karna dicium bahlil,Negatif,sawan karna cium bahlil,1.0
2025-10-23,mantap nasi goreng gampang panaskan minyak tumis bawang putih tambah telur orakarik nasi dingin kecap garam sayurayam tabur bawang goreng selamat makan,Positif,mantap nasi goreng gampang panas minyak tumis bawang putih tambah telur orakarik nasi dingin kecap garam sayurayam tabur bawang goreng selamat makan,1.0
2025-10-23,nasi goreng,Netral,nasi goreng,0.0
2025-10-23,maunya jera tukang meme bahlil apalah daya malah inspirasi pembuat meme ngebikin meme berikutnya,Negatif,mau jera tukang meme bahlil apa daya malah inspirasi buat meme ngebikin meme ikut,1.0
2025-10-23,pak kapan gantikan bahlil jargonnya jokowi merusak citra pemerintahan pak coba pikirkan baikbaik penjilat paktolong paktolong terima kasih,Negatif,pak kapan ganti bahlil jargon jokowi rusak citra perintah pak coba pikir baikbaik jilat paktolong paktolong terima kasih,0.0
2025-10-23,anjayy ganteng pak bahlil,Positif,anjayy ganteng pak bahlil,0.0
2025-10-23,seger betul tl ig gw bertebaran meme bahlil,Negatif,seger betul tl ig gw tebar meme bahlil,2.0
2025-10-23,harusnya dilaporkan bahlil menteri,Negatif,harus lapor bahlil menteri,0.0
2025-10-23,gw stress liat look wonu allah rela gebukin bahlil wonu,Negatif,gw stress liat look wonu allah rela gebukin bahlil wonu,2.0
2025-10-23,liat polanya laporin pelaku pembuat meme kan semacam relawan apalah sejenisnya kakanda bahlil angkat bicara memaafkan pelaku publik menganggap bahlil baik,Negatif,liat pola laporin laku buat meme kan macam rawan apa jenis kakanda bahlil angkat bicara maaf laku publik anggap bahlil baik,0.0
2025-10-23,izin bertanya ketua umum masjid of the world syekh abu bahlil lahab al gokariyah wal hibikiyah etanole kontole hukumnya mengkonversi panas neraka menjadi energi terbarukan syukron,Netral,izin tanya ketua umum masjid of the world syekh abu bahlil lahab al gokariyah wal hibikiyah etanole kontole hukum konversi panas neraka jadi energi baru syukron,0.0
2025-10-23,kamu mimpi bahlil,Netral,kamu mimpi bahlil,2.0
2025-10-23,semau garagara bahlil,Negatif,mau garagara bahlil,1.0
2025-10-23,gender war tiwtter lifespan bahlil bertambah satu tahun,Netral,gender war tiwtter lifespan bahlil tambah satu tahun,0.0
2025-10-23,lapor bahlil coba lil katanya kenal elon,Netral,lapor bahlil coba lil kata kenal elon,1.0
2025-10-23,berhubung istri misal misal ak nambah tato gambar bahlil gt dimusuhi kluarga suami yh,Negatif,hubung istri misal misal ak nambah tato gambar bahlil gt musuh kluarga suami yh,1.0
2025-10-23,selengkapnya,Positif,lengkap,
2025-10-23,anehnya anak buahnya melapor bahlil mengaku tahumenahu apa benar tahu purapura tahu sindirnya,Negatif,aneh anak buah lapor bahlil aku tahumenahu apa benar tahu purapura tahu sindir,0.0
2025-10-23,menilai aneh pelaporan dilakukan bawahan bahlil sepengetahuan atasannya,Negatif,nilai aneh lapor laku bawah bahlil tahu atas,0.0
2025-10-23,nama wahyu memuncaki klasemen urutann bahlil,Netral,nama wahyu puncak klasemen urutann bahlil,0.0
2025-10-23,langkah ampg mempolisikan puluhan akun menyebarkan meme bahlil terlalu etis justru menunjukkan arogansi pejabat kata jerry keterangannya jakarta kamis,Negatif,langkah ampg polisi puluh akun sebar meme bahlil terlalu etis justru tunjuk arogansi jabat kata jerry terang jakarta kamis,0.0
2025-10-23,menanggapi langkah anak buah ketua umum partai golkar bahlil lahadalia melaporkan sejumlah akun media sosial polisi menyebarkan meme terkait kiprah sang menteri esdm,Netral,tanggap langkah anak buah ketua umum partai golkar bahlil lahadalia lapor jumlah akun media sosial polisi sebar meme kait kiprah sang menteri esdm,0.0
2025-10-23,pak bahlil terganteng ternyata sungguh baik hatinya layak surga secepatnya,Positif,pak bahlil ganteng nyata sungguh baik hati layak surga cepat,1.0
2025-10-23,tahan bahlil,Netral,tahan bahlil,1.0
2025-10-23,bahlil pendek,Negatif,bahlil pendek,0.0
2025-10-23,ngebayangin anak cucu bahlil sawan g,Negatif,ngebayangin anak cucu bahlil sawan g,0.0
2025-10-23,sepupu gua wisuda gua bikinin bucket bahlil happy terakhir maunya jinu boys diganti bahlil gapapa,Negatif,sepupu gua wisuda gua bikinin bucket bahlil happy akhir mau jinu boys ganti bahlil gapapa,1.0
2025-10-23,akhirnya bahlil mencuci piring sehabis pestanya limbong,Netral,akhir bahlil cuci piring habis pesta limbong,0.0
2025-10-23,bahlil pendek wkwkwk,Negatif,bahlil pendek wkwkwk,0.0
2025-10-23,kamu bahlil nder ghosting ngechat dluan buka topik obrolan,Negatif,kamu bahlil nder ghosting ngechat dluan buka topik obrol,1.0
2025-10-23,keknya cuman penggen ngasih tunjuk jauh tinggi posturnya drpd bahlil makanya ngalah nunduk bahlil jinjit kan kasihan nyampe eye on eye ama mas pram,Negatif,kek cuman gen ngasih tunjuk jauh tinggi postur drpd bahlil makanya ngalah nunduk bahlil jinjit kan kasihan nyampe eye on eye ama mas pram,1.0
2025-10-23,sikapnya bahlil tuh tercela smwa,Negatif,sikap bahlil tuh cela smwa,0.0
2025-10-23,nyanyi liat poto bahlil bang,Positif,nyanyi liat poto bahlil bang,2.0
2025-10-23,tadi poto bahlil mullet tl aq kak,Netral,tadi poto bahlil mullet tl aq kak,2.0
2025-10-23,luhut bahlil airlangga erik jokowi srimul basuki zulhas roslan tito karnavian listyo pratikno biang kehancuran,Netral,luhut bahlil airlangga erik jokowi srimul basuki zulhas roslan tito karnavian listyo pratikno biang hancur,2.0
2025-10-23,astaghfirullah maaf pak bahlil,Negatif,astaghfirullah maaf pak bahlil,0.0
2025-10-23,gimna bahlil mullet,Netral,gimna bahlil mullet,1.0
2025-10-23,suara rakyat suara golkar bahlil malah dibungkam bukannya dilaksanakan hahaha,Negatif,suara rakyat suara golkar bahlil malah bungkam bukan laksana hahaha,0.0
2025-10-23,nasehat gw kpd pelapor meme bahlil kuasai landscape kasusnya baru cek dmn delik pidananya stlh baru bicara pelanggaran pasalnya makanya jgn buru menjarain org,Negatif,nasehat gw kpd lapor meme bahlil kuasa landscape kasus baru cek dmn delik pidana stlh baru bicara langgar pasal makanya jgn buru menjarain org,0.0
2025-10-23,gara bahlil dkk adil balasannya akhirat doang semoga bahlil dkk dibalas perbuatannya dunia rakyat indonesia terdzolimi menyaksikannya,Negatif,gara bahlil dkk adil balas akhirat doang moga bahlil dkk balas buat dunia rakyat indonesia terdzolimi saksi,1.0
2025-10-23,bayangin dicium bahlil megachan,Netral,bayangin cium bahlil megachan,1.0
2025-10-23,woy ditiktok sampek web sensor bahlil anjirr,Negatif,woy ditiktok sampek web sensor bahlil anjirr,0.0
2025-10-23,hi bahlil lahadalia kakak robert pattinson hubungan keluarga robert inggris bahlil indonesia mungkin bercanda soal mirip,Negatif,hi bahlil lahadalia kakak robert pattinson hubung keluarga robert inggris bahlil indonesia mungkin canda soal mirip,1.0
2025-10-23,billboard jalan raya biasa gw lewatin baru dipasang foto bahlil gede kebayang gimana pagi berangkat kerja mah macet tambah badmood liat mukanya,Negatif,billboard jalan raya biasa gw lewatin baru pasang foto bahlil gede bayang gimana pagi berangkat kerja mah macet tambah badmood liat muka,1.0
2025-10-23,anjir anak langsung sakit gara mimpi dicium bahlil takut,Negatif,anjir anak langsung sakit gara mimpi cium bahlil takut,1.0
2025-10-23,ketempelan bahlil,Negatif,tempel bahlil,
2025-10-23,bentar bahlil malfoy,Netral,bentar bahlil malfoy,0.0
2025-10-23,wah gara meme bahlil awokwowkwok,Negatif,wah gara meme bahlil awokwowkwok,1.0
2025-10-23,jir langsung demam abis mimpiin bahlil,Negatif,jir langsung demam abis mimpiin bahlil,1.0
2025-10-23,sayangnya nyari doll mirip bahlil kak,Netral,sayang nyari doll mirip bahlil kak,2.0
2025-10-23,asal bahlil semuanya penyakitan,Negatif,asal bahlil semua sakit,1.0
2025-10-23,gong bener pradana disitu yakin bahlil bercandain soal pemilihan iluni pradana vs pram ruangan,Netral,gong bener pradana situ yakin bahlil bercandain soal pilih iluni pradana vs pram ruang,0.0
2025-10-23,bahlil anj,Netral,bahlil anj,
2025-10-23,sumber kredibelnya mana tunjukin dong cm hoax bahlil,Negatif,sumber kredibelnya mana tunjukin dong cm hoax bahlil,0.0
2025-10-23,drpd bahlil,Negatif,drpd bahlil,
2025-10-23,takut dipenjarain bahlil,Negatif,takut dipenjarain bahlil,1.0
2025-10-23,lo ngerusakin kendaraan rakyat bahlil,Netral,lo ngerusakin kendara rakyat bahlil,1.0
2025-10-23,haha musuhin netizen justru apresiasi kreativitas guyonannya biar medsos tetap fun ribet bahlil siapa humor pintar emang obat terbaik lelah seharihari see you tetep semangat,Positif,haha musuhin netizen justru apresiasi kreativitas guyon biar medsos tetap fun ribet bahlil siapa humor pintar emang obat baik lelah seharihari see you tetep semangat,0.0
2025-10-23,mana bahlil jijik liat mukanya,Negatif,mana bahlil jijik liat muka,2.0
2025-10-23,mana bahlil jijik liat mukanya,Negatif,mana bahlil jijik liat muka,
2025-10-23,mana bahlil jijik liat mukanya,Negatif,mana bahlil jijik liat muka,
2025-10-23,mana bahlil jijik liat mukanya,Negatif,mana bahlil jijik liat muka,
2025-10-23,mana bahlil jijik liat mukanya,Negatif,mana bahlil jijik liat muka,
2025-10-23,semuanya kunjungan dibilang penyefonk rejim bro terlepas skandal s bahlili namanya organisasi wajar wajar kunjungan begini waktu pemilihan iluni pradana dibeking bahlil,Negatif,semua kunjung bilang penyefonk rejim bro lepas skandal s bahlili nama organisasi wajar wajar kunjung begini waktu pilih iluni pradana beking bahlil,0.0
2025-10-23,km tersirap energi bahlil hati hati nder,Netral,km sirap energi bahlil hati hati nder,1.0
2025-10-23,bahlil ireng wkwkwkwk,Positif,bahlil ireng wkwkwkwk,2.0
2025-10-23,haha bener guyon obat pelepas lelah urus nafkah pajak pajak emang roda negara termasuk gaji pejabat bahlil infrastruktur layanan publik yuk channeling humor kritik konstruktif biar netizen makin cerdas cuma ketawa,Negatif,haha bener guyon obat lepas lelah urus nafkah pajak pajak emang roda negara masuk gaji jabat bahlil infrastruktur layan publik yuk channeling humor kritik konstruktif biar netizen makin cerdas cuma ketawa,0.0
2025-10-23,bahlil bw ajh,Netral,bahlil bw ajh,0.0
2025-10-23,ancrit isi bahlil,Negatif,ancrit isi bahlil,0.0
2025-10-23,disisir bahlil,Negatif,sisir bahlil,1.0
2025-10-23,bahlil,Negatif,bahlil,
2025-10-23,bahlil njir,Negatif,bahlil njir,0.0
2025-10-23,kena sawan mimpiin bahlil,Netral,kena sawan mimpiin bahlil,0.0
2025-10-23,siapa onetweet gantung begini besoknya didatengin bahlil,Negatif,siapa onetweet gantung begini besok didatengin bahlil,1.0
2025-10-23,lah menanyakan kapasitas p bahlil menulis kompas fallacy,Netral,lah tanya kapasitas p bahlil tulis kompas fallacy,0.0
2025-10-23,lholholho bahlil bisalah doctor bro,Negatif,lholholho bahlil bisa doctor bro,1.0
2025-10-23,kepikiran napuk bahlil,Negatif,pikir napuk bahlil,1.0
2025-10-23,bahlil gua muak liat mukanya luhut,Negatif,bahlil gua muak liat muka luhut,2.0
2025-10-23,info resmi bukti kim junmin suka bahlil lahadalia apapun dimaksud bahlil meme konteks ceritain dong biar bantu jawab,Negatif,info resmi bukti kim junmin suka bahlil lahadalia apa maksud bahlil meme konteks ceritain dong biar bantu jawab,1.0
2025-10-23,bahlil,Positif,bahlil,
2025-10-23,emang bahlil ttd,Negatif,emang bahlil ttd,1.0
2025-10-23,gapernah hear me outin bahlil,Negatif,gapernah hear me outin bahlil,0.0
2025-10-23,kim junmin suka bahlil,Positif,kim junmin suka bahlil,1.0
2025-10-23,info resmi kim junmin suka bahlil lahadalia maksudnya coba jelasin detail,Negatif,info resmi kim junmin suka bahlil lahadalia maksud coba jelasin detail,1.0
2025-10-23,suka bahlil kan,Positif,suka bahlil kan,1.0
2025-10-23,soalnya kamu suka bahlil,Positif,soal kamu suka bahlil,1.0
2025-10-23,perbuatan boomer tolol tukang buka tambang seenak jidat mulyono sekeluarga bahlil,Negatif,buat boomer tolol tukang buka tambang enak jidat mulyono keluarga bahlil,0.0
2025-10-23,hari tu jam jam belajar jam malesmalesan jam makimaki bahlil jam makimaki pemerintah jam nongki jam masak jam melamun jam kerja jam tidur,Negatif,hari tu jam jam ajar jam malesmalesan jam makimaki bahlil jam makimaki perintah jam nongki jam masak jam lamun jam kerja jam tidur,2.0
2025-10-23,kata gua mandi wajib terus baca ayat kursi kerasukan khodam bahlil,Negatif,kata gua mandi wajib terus baca ayat kursi rasuk khodam bahlil,1.0
2025-10-23,the real ketempelan bahlil,Negatif,the real tempel bahlil,0.0
2025-10-23,penjara isinya penuh sesak tukang repost meme bahlil perokok ilegal luar haha hehe koruptor pelanggar ham berat tukang palak rakyat perusak konstitusi,Negatif,penjara isi penuh sesak tukang repost meme bahlil okok ilegal luar haha hehe koruptor langgar ham berat tukang palak rakyat usak konstitusi,1.0
2025-10-23,ohh golkar bahlil mendengar suara rakyat,Negatif,ohh golkar bahlil dengar suara rakyat,0.0
2025-10-23,ketempelan bahlil,Negatif,tempel bahlil,
2025-10-23,hujan banjir macet aduh mana menteri bahlil,Negatif,hujan banjir macet aduh mana menteri bahlil,0.0
2025-10-23,mksdnya mimpi bahlil pertanda buruk,Negatif,mksdnya mimpi bahlil tanda buruk,2.0
2025-10-23,masalahin meme bahlil tuh janganjangan didasari eneg kali kerja ketemu langsung rumah buka medsos eh ngeliat,Negatif,masalahin meme bahlil tuh janganjangan dasar eneg kali kerja ketemu langsung rumah buka medsos eh ngeliat,0.0
2025-10-23,elite ball dead meme for bahlil mukanya kayak cuci pake pertamax,Negatif,elite ball dead meme for bahlil muka kayak cuci pake pertamax,1.0
2025-10-23,titik terendah seorang kriminal penjara garagara meme bahlil,Netral,titik rendah orang kriminal penjara garagara meme bahlil,1.0
2025-10-23,bang penjara dulu maling bang ketangkep warga bang meme bahlil akwoakwoakwoakwo,Negatif,bang penjara dulu maling bang ketangkep warga bang meme bahlil akwoakwoakwoakwo,2.0
2025-10-23,b brutu babat bahlil,Netral,b brutu babat bahlil,0.0
2025-10-23,aowkaowkowk kata gw mirip bahlil,Negatif,aowkaowkowk kata gw mirip bahlil,2.0
2025-10-23,kebutuhan utama rakyat pimpim bahlil rusaknya alam bahlil,Negatif,butuh utama rakyat pimpim bahlil rusak alam bahlil,0.0
2025-10-23,tbtb bahlil,Positif,tbtb bahlil,2.0
2025-10-23,hitam diam bahlil,Negatif,hitam diam bahlil,1.0
2025-10-23,mbg mbnya muke bahlil,Netral,mbg mbnya muke bahlil,0.0
2025-10-23,idrus marham framing negatif bahlil lahadalia kebablasan,Netral,idrus marham framing negatif bahlil lahadalia bablas,0.0
2025-10-23,sukanya menghina bahlil,Negatif,suka hina bahlil,0.0
2025-10-23,ahh akal akalan bahlil,Negatif,ahh akal akal bahlil,0.0
2025-10-23,tlg bahlil lewat dikasih tw cw takut kaget,Netral,tlg bahlil lewat kasih tw cw takut kaget,1.0
2025-10-23,halo pak bahlil,Netral,halo pak bahlil,0.0
2025-10-23,mengalahkan kejelekan bahlil,Negatif,kalah jelek bahlil,0.0
2025-10-23,yeu seotak bahlil,Positif,yeu otak bahlil,0.0
2025-10-23,bahlilah sudahlah,Negatif,bahlilah sudah,0.0
2025-10-23,habis ketangkep pol pp repost meme bahlil tebusannya ngetweet hidup jokowi,Negatif,habis ketangkep pol pp repost meme bahlil tebus ngetweet hidup jokowi,0.0
2025-10-23,justru menilai menteri kinerja terbaik bahlil zulhas bekerja tulus ikhlas berani memutuskan terbaik negara meski populer keduanya berjiwa patriot sejati,Positif,justru nilai menteri kerja baik bahlil zulhas kerja tulus ikhlas berani putus baik negara meski populer dua jiwa patriot sejati,0.0
2025-10-23,bahlil rubuhkan awal,Netral,bahlil rubuhkan awal,0.0
2025-10-23,justru menilai menteri kinerja terbaik bahlil zulhas bekerja tulus ikhlas berani memutuskan terbaik negara meski populer keduanya berjiwa patriot sejati,Positif,justru nilai menteri kerja baik bahlil zulhas kerja tulus ikhlas berani putus baik negara meski populer dua jiwa patriot sejati,
2025-10-23,gimana dipenjara gara repost meme bahlil,Negatif,gimana penjara gara repost meme bahlil,1.0
2025-10-23,berdasarkan analisis frame subtitle video tampaknya buatan ai rekaman asli graffiti bahlil kontol sydney edit berita info posting serupa instagram threads mengonfirmasi kejadiannya,Netral,dasar analisis frame subtitle video tampak buat ai rekam asli graffiti bahlil kontol sydney edit berita info posting rupa instagram threads konfirmasi jadi,0.0
2025-10-23,gwe sering lgi scroll kelas tiba muncul meme bahlil anjr,Netral,gwe sering lgi scroll kelas tiba muncul meme bahlil anjr,0.0
2025-10-23,syarat kerja berpenampilan menarik meanwhile bahlil,Netral,syarat kerja tampil tarik meanwhile bahlil,1.0
2025-10-23,sekuat apapun presiden purbaya luluh lihat bahlil buktinya bahlil aman aman,Positif,kuat apa presiden purbaya luluh lihat bahlil bukti bahlil aman aman,0.0
2025-10-23,gibran bahlil pigai bahasa inggris noh menteri pariwisata baca text plegak pleguk,Negatif,gibran bahlil pigai bahasa inggris noh menteri pariwisata baca text plegak pleguk,1.0
2025-10-23,lah nyebar meme bahlil,Negatif,lah nyebar meme bahlil,0.0
2025-10-23,hhh lucu bahlil,Positif,hhh lucu bahlil,1.0
2025-10-23,nyangka bahlil ngalahin pigai iya pigaiii,Positif,nyangka bahlil ngalahin pigai iya pigaiii,2.0
2025-10-23,bahlil duit e akeh apapun digergaji,Netral,bahlil duit e akeh apa gergaji,1.0
2025-10-23,pengamat nilai pelaporan pembuat meme bahlil bentuk pembungkaman demokrasi pejabat negara memahami menerima kritik baik verbal maupun simbolis konsekuensi menjadi pejabat publik,Netral,amat nilai lapor buat meme bahlil bentuk bungkam demokrasi jabat negara paham terima kritik baik verbal maupun simbolis konsekuensi jadi jabat publik,0.0
2025-10-23,anjay bahlil no coyy,Netral,anjay bahlil no coyy,2.0
2025-10-23,bahenol bahlil etanol aman bg,Negatif,bahenol bahlil etanol aman bg,1.0
2025-10-23,semoga bahlil megang kartu bebas penjara,Netral,moga bahlil megang kartu bebas penjara,0.0
